Domain Code,Domain,Reporter Country Code (M49),Reporter Countries,Partner Country Code (M49),Partner Countries,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5622","Import Value","01316","Mangoes, guavas and mangosteens","2018","2018","1000 US$","4","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5610","Import Quantity","0113","Rice","2007","2007","tonnes","0","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5610","Import Quantity","0113","Rice","2018","2018","tonnes","1","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5622","Import Value","0113","Rice","2007","2007","1000 US$","0","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5622","Import Value","0113","Rice","2018","2018","1000 US$","3","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5610","Import Quantity","21429.02","Walnuts, shelled","2002","2002","tonnes","1","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5610","Import Quantity","21429.02","Walnuts, shelled","2004","2004","tonnes","1","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5610","Import Quantity","21429.02","Walnuts, shelled","2016","2016","tonnes","","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5610","Import Quantity","21429.02","Walnuts, shelled","2017","2017","tonnes","","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5610","Import Quantity","21429.02","Walnuts, shelled","2018","2018","tonnes","0","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5610","Import Quantity","21429.02","Walnuts, shelled","2019","2019","tonnes","0","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5610","Import Quantity","21429.02","Walnuts, shelled","2020","2020","tonnes","","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5622","Import Value","21429.02","Walnuts, shelled","2002","2002","1000 US$","8","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5622","Import Value","21429.02","Walnuts, shelled","2004","2004","1000 US$","8","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5622","Import Value","21429.02","Walnuts, shelled","2016","2016","1000 US$","","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5622","Import Value","21429.02","Walnuts, shelled","2017","2017","1000 US$","","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5622","Import Value","21429.02","Walnuts, shelled","2018","2018","1000 US$","3","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5622","Import Value","21429.02","Walnuts, shelled","2019","2019","1000 US$","3","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5622","Import Value","21429.02","Walnuts, shelled","2020","2020","1000 US$","","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5610","Import Quantity","0111","Wheat","2000","2000","tonnes","18910","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5610","Import Quantity","0111","Wheat","2010","2010","tonnes","493164","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5610","Import Quantity","0111","Wheat","2011","2011","tonnes","244399","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5610","Import Quantity","0111","Wheat","2012","2012","tonnes","347599","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5610","Import Quantity","0111","Wheat","2013","2013","tonnes","606364","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5610","Import Quantity","0111","Wheat","2014","2014","tonnes","733037","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5610","Import Quantity","0111","Wheat","2015","2015","tonnes","615624","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5610","Import Quantity","0111","Wheat","2016","2016","tonnes","642972","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5610","Import Quantity","0111","Wheat","2017","2017","tonnes","1266693","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5610","Import Quantity","0111","Wheat","2018","2018","tonnes","257434","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5610","Import Quantity","0111","Wheat","2019","2019","tonnes","139850","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5610","Import Quantity","0111","Wheat","2020","2020","tonnes","","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5622","Import Value","0111","Wheat","2000","2000","1000 US$","2074","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5622","Import Value","0111","Wheat","2010","2010","1000 US$","119236","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5622","Import Value","0111","Wheat","2011","2011","1000 US$","64700","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5622","Import Value","0111","Wheat","2012","2012","1000 US$","114450","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5622","Import Value","0111","Wheat","2013","2013","1000 US$","194032","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5622","Import Value","0111","Wheat","2014","2014","1000 US$","232243","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5622","Import Value","0111","Wheat","2015","2015","1000 US$","167497","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5622","Import Value","0111","Wheat","2016","2016","1000 US$","130238","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5622","Import Value","0111","Wheat","2017","2017","1000 US$","274907","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5622","Import Value","0111","Wheat","2018","2018","1000 US$","61373","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5622","Import Value","0111","Wheat","2019","2019","1000 US$","36960","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","276","Germany","5622","Import Value","0111","Wheat","2020","2020","1000 US$","","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","288","Ghana","5610","Import Quantity","01312","Bananas","2016","2016","tonnes","475","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","288","Ghana","5610","Import Quantity","01312","Bananas","2017","2017","tonnes","932","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","288","Ghana","5610","Import Quantity","01312","Bananas","2018","2018","tonnes","257","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","288","Ghana","5622","Import Value","01312","Bananas","2016","2016","1000 US$","187","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","288","Ghana","5622","Import Value","01312","Bananas","2017","2017","1000 US$","476","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","288","Ghana","5622","Import Value","01312","Bananas","2018","2018","1000 US$","101","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","288","Ghana","5610","Import Quantity","0112","Maize (corn)","2000","2000","tonnes","23","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","288","Ghana","5622","Import Value","0112","Maize (corn)","2000","2000","1000 US$","12","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","288","Ghana","5610","Import Quantity","01316","Mangoes, guavas and mangosteens","2017","2017","tonnes","","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","288","Ghana","5610","Import Quantity","01316","Mangoes, guavas and mangosteens","2018","2018","tonnes","18","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","288","Ghana","5610","Import Quantity","01316","Mangoes, guavas and mangosteens","2019","2019","tonnes","3","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","288","Ghana","5610","Import Quantity","01316","Mangoes, guavas and mangosteens","2020","2020","tonnes","8","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","288","Ghana","5622","Import Value","01316","Mangoes, guavas and mangosteens","2017","2017","1000 US$","","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","288","Ghana","5622","Import Value","01316","Mangoes, guavas and mangosteens","2018","2018","1000 US$","29","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","288","Ghana","5622","Import Value","01316","Mangoes, guavas and mangosteens","2019","2019","1000 US$","14","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","288","Ghana","5622","Import Value","01316","Mangoes, guavas and mangosteens","2020","2020","1000 US$","15","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","300","Greece","5610","Import Quantity","01316","Mangoes, guavas and mangosteens","1986","1986","tonnes","9","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","300","Greece","5610","Import Quantity","01316","Mangoes, guavas and mangosteens","2001","2001","tonnes","1","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","300","Greece","5622","Import Value","01316","Mangoes, guavas and mangosteens","1986","1986","1000 US$","14","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","300","Greece","5622","Import Value","01316","Mangoes, guavas and mangosteens","2001","2001","1000 US$","0","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","300","Greece","5610","Import Quantity","0113","Rice","2014","2014","tonnes","276","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","300","Greece","5622","Import Value","0113","Rice","2014","2014","1000 US$","262","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","320","Guatemala","5610","Import Quantity","01312","Bananas","1986","1986","tonnes","4701","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","320","Guatemala","5610","Import Quantity","01312","Bananas","1987","1987","tonnes","2982","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","320","Guatemala","5610","Import Quantity","01312","Bananas","1988","1988","tonnes","39940","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","320","Guatemala","5610","Import Quantity","01312","Bananas","1989","1989","tonnes","8651","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","320","Guatemala","5622","Import Value","01312","Bananas","1986","1986","1000 US$","1578","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","320","Guatemala","5622","Import Value","01312","Bananas","1987","1987","1000 US$","944","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","320","Guatemala","5622","Import Value","01312","Bananas","1988","1988","1000 US$","11688","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","320","Guatemala","5622","Import Value","01312","Bananas","1989","1989","1000 US$","2419","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","324","Guinea","5610","Import Quantity","01316","Mangoes, guavas and mangosteens","2001","2001","tonnes","0","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","324","Guinea","5622","Import Value","01316","Mangoes, guavas and mangosteens","2001","2001","1000 US$","0","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","340","Honduras","5610","Import Quantity","01312","Bananas","1986","1986","tonnes","5920","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","340","Honduras","5610","Import Quantity","01312","Bananas","1987","1987","tonnes","5658","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","340","Honduras","5610","Import Quantity","01312","Bananas","1988","1988","tonnes","2733","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","340","Honduras","5610","Import Quantity","01312","Bananas","1989","1989","tonnes","4339","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","340","Honduras","5610","Import Quantity","01312","Bananas","1998","1998","tonnes","5590","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","340","Honduras","5622","Import Value","01312","Bananas","1986","1986","1000 US$","2319","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","340","Honduras","5622","Import Value","01312","Bananas","1987","1987","1000 US$","2002","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","340","Honduras","5622","Import Value","01312","Bananas","1988","1988","1000 US$","792","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","340","Honduras","5622","Import Value","01312","Bananas","1989","1989","1000 US$","1272","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","340","Honduras","5622","Import Value","01312","Bananas","1998","1998","1000 US$","1773","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","348","Hungary","5610","Import Quantity","0112","Maize (corn)","2017","2017","tonnes","","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","348","Hungary","5622","Import Value","0112","Maize (corn)","2017","2017","1000 US$","","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01312","Bananas","1986","1986","tonnes","1392","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01312","Bananas","1987","1987","tonnes","189","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01312","Bananas","1989","1989","tonnes","67","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01312","Bananas","1998","1998","tonnes","55","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01312","Bananas","2000","2000","tonnes","1469","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01312","Bananas","2001","2001","tonnes","1558","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01312","Bananas","2002","2002","tonnes","1392","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01312","Bananas","2003","2003","tonnes","1929","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01312","Bananas","2004","2004","tonnes","2147","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01312","Bananas","2005","2005","tonnes","1900","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01312","Bananas","2006","2006","tonnes","2007","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01312","Bananas","2007","2007","tonnes","2326","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01312","Bananas","2010","2010","tonnes","11205","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01312","Bananas","2011","2011","tonnes","5475","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01312","Bananas","2012","2012","tonnes","1601","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01312","Bananas","2013","2013","tonnes","1992","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01312","Bananas","2014","2014","tonnes","3211","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01312","Bananas","2015","2015","tonnes","5417","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01312","Bananas","2016","2016","tonnes","5684","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01312","Bananas","2017","2017","tonnes","3903","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01312","Bananas","2018","2018","tonnes","3165","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01312","Bananas","2019","2019","tonnes","3349","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01312","Bananas","2020","2020","tonnes","212","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","01312","Bananas","1986","1986","1000 US$","626","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","01312","Bananas","1987","1987","1000 US$","108","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","01312","Bananas","1989","1989","1000 US$","44","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","01312","Bananas","1998","1998","1000 US$","45","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","01312","Bananas","2000","2000","1000 US$","632","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","01312","Bananas","2001","2001","1000 US$","748","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","01312","Bananas","2002","2002","1000 US$","754","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","01312","Bananas","2003","2003","1000 US$","936","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","01312","Bananas","2004","2004","1000 US$","1076","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","01312","Bananas","2005","2005","1000 US$","1024","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","01312","Bananas","2006","2006","1000 US$","1073","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","01312","Bananas","2007","2007","1000 US$","1285","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","01312","Bananas","2010","2010","1000 US$","7788","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","01312","Bananas","2011","2011","1000 US$","3790","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","01312","Bananas","2012","2012","1000 US$","1540","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","01312","Bananas","2013","2013","1000 US$","1760","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","01312","Bananas","2014","2014","1000 US$","2691","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","01312","Bananas","2015","2015","1000 US$","4290","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","01312","Bananas","2016","2016","1000 US$","4149","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","01312","Bananas","2017","2017","1000 US$","3269","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","01312","Bananas","2018","2018","1000 US$","3571","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","01312","Bananas","2019","2019","1000 US$","3058","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","01312","Bananas","2020","2020","1000 US$","174","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","0112","Maize (corn)","1986","1986","tonnes","5752","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","0112","Maize (corn)","1987","1987","tonnes","285","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","0112","Maize (corn)","1989","1989","tonnes","1560","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","0112","Maize (corn)","1998","1998","tonnes","21","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","0112","Maize (corn)","2000","2000","tonnes","154","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","0112","Maize (corn)","2001","2001","tonnes","4287","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","0112","Maize (corn)","2002","2002","tonnes","1930","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","0112","Maize (corn)","2003","2003","tonnes","2118","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","0112","Maize (corn)","2004","2004","tonnes","7953","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","0112","Maize (corn)","2005","2005","tonnes","2115","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","0112","Maize (corn)","2006","2006","tonnes","3013","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","0112","Maize (corn)","2007","2007","tonnes","1569","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","0112","Maize (corn)","2010","2010","tonnes","4449","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","0112","Maize (corn)","2011","2011","tonnes","1558","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","0112","Maize (corn)","2012","2012","tonnes","6037","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","0112","Maize (corn)","2013","2013","tonnes","4573","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","0112","Maize (corn)","2014","2014","tonnes","2362","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","0112","Maize (corn)","2015","2015","tonnes","6042","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","0112","Maize (corn)","2016","2016","tonnes","5864","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","0112","Maize (corn)","2017","2017","tonnes","3877","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","0112","Maize (corn)","2018","2018","tonnes","8238","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","0112","Maize (corn)","2019","2019","tonnes","6156","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","0112","Maize (corn)","2020","2020","tonnes","1890","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","0112","Maize (corn)","1986","1986","1000 US$","830","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","0112","Maize (corn)","1987","1987","1000 US$","80","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","0112","Maize (corn)","1989","1989","1000 US$","418","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","0112","Maize (corn)","1998","1998","1000 US$","7","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","0112","Maize (corn)","2000","2000","1000 US$","42","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","0112","Maize (corn)","2001","2001","1000 US$","922","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","0112","Maize (corn)","2002","2002","1000 US$","466","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","0112","Maize (corn)","2003","2003","1000 US$","467","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","0112","Maize (corn)","2004","2004","1000 US$","1717","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","0112","Maize (corn)","2005","2005","1000 US$","537","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","0112","Maize (corn)","2006","2006","1000 US$","818","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","0112","Maize (corn)","2007","2007","1000 US$","552","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","0112","Maize (corn)","2010","2010","1000 US$","1280","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","0112","Maize (corn)","2011","2011","1000 US$","550","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","0112","Maize (corn)","2012","2012","1000 US$","2727","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","0112","Maize (corn)","2013","2013","1000 US$","1994","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","0112","Maize (corn)","2014","2014","1000 US$","916","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","0112","Maize (corn)","2015","2015","1000 US$","2225","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","0112","Maize (corn)","2016","2016","1000 US$","2369","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","0112","Maize (corn)","2017","2017","1000 US$","1375","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","0112","Maize (corn)","2018","2018","1000 US$","2378","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","0112","Maize (corn)","2019","2019","1000 US$","2003","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5622","Import Value","0112","Maize (corn)","2020","2020","1000 US$","713","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01316","Mangoes, guavas and mangosteens","1986","1986","tonnes","2544","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01316","Mangoes, guavas and mangosteens","1987","1987","tonnes","3469","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01316","Mangoes, guavas and mangosteens","1988","1988","tonnes","2004","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01316","Mangoes, guavas and mangosteens","1989","1989","tonnes","1716","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01316","Mangoes, guavas and mangosteens","1998","1998","tonnes","5778","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01316","Mangoes, guavas and mangosteens","2000","2000","tonnes","9335","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01316","Mangoes, guavas and mangosteens","2001","2001","tonnes","11373","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01316","Mangoes, guavas and mangosteens","2002","2002","tonnes","13709","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01316","Mangoes, guavas and mangosteens","2003","2003","tonnes","10101","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01316","Mangoes, guavas and mangosteens","2004","2004","tonnes","6523","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01316","Mangoes, guavas and mangosteens","2005","2005","tonnes","8286","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01316","Mangoes, guavas and mangosteens","2006","2006","tonnes","7236","A","Official figure"
"TM","Detailed trade matrix","682","Saudi Arabia","356","India","5610","Import Quantity","01316","Mangoes, guavas and mangosteens","2007","2007","tonnes","6065","A","Official figure"
